time(UTC),error,lowalarm,highalarm,Accumulated Real Energy Net (kWh),"Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)",Reactive Energy Quadrant 1 (VARh),Reactive Energy Quadrant 2 (VARh),Reactive Energy Quadrant 3 (VARh),Reactive Energy Quadrant 4 (VARh),Apparent Energy Net (VAh),Apparent Energy Quadrants 1 & 4 (VAh),Apparent Energy Quadrants 2 & 3 (VAh),Total Net Instantaneous Real Power (kW),Total Net Instantaneous Reactive Power (kVAR),Total Net Instantaneous Apparent Power (kVA),Total Power Factor,"Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)",Frequency (Hz),Total Real Power Present Demand (kW),Total Reactive Power Present Demand (kVAR),Total Apparent Power Present Demand (kVA),"Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
11/9/2023 18:30,0,0,0,353304.97,353332.16,27.2,19107.85,2517.53,0.47,12523.1,371125.59,371556.53,430.94,4.41,-0.35,4.42,1,346.22,185.97,5.59,60.13,5.19,-0.46,5.21,28.67,0.52,28.67,-15.96,-1.61,15.96,145751.83,148969.22,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.16,5550.42,872.52,152389.06,156678.22,60485.52,242.1,84.02,2197.47,2.04,2.37,0,-0.11,-0.23,0,2.04,2.38,0,1,1,1,480.9,279.37,278.4,278.37,279.38,0.15,7.84,8.84,0.1
11/9/2023 18:45,0,0,0,353306.06,353333.25,27.2,19107.85,2517.53,0.47,12523.2,371126.72,371557.66,430.94,4.46,-0.36,4.48,1,346.32,186.02,5.65,60.02,5.33,-0.47,5.36,28.67,0.52,28.67,-15.96,-1.61,15.96,145752.34,148969.83,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.19,5550.49,872.52,152389.58,156678.81,60485.52,242.1,84.02,2197.47,2.09,2.38,0,-0.12,-0.24,0,2.09,2.39,0,1,0.99,1,481.01,279.22,278.74,278.68,279.23,0.15,7.98,8.87,0.1
11/9/2023 19:00,0,0,0,353307.47,353334.66,27.2,19107.85,2517.53,0.47,12523.32,371128.06,371559,430.94,6.86,-0.69,6.89,0.99,347.67,186.79,8.88,60.02,4.26,-0.36,4.27,28.67,0.52,28.67,-15.96,-1.61,15.96,145752.97,148970.56,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.24,5550.57,872.52,152390.2,156679.55,60485.52,242.1,84.02,2197.47,3.2,3.66,0,-0.25,-0.44,0,3.21,3.68,0,1,0.99,1,482.75,280.79,279.47,279.42,280.81,0.15,12.51,13.98,0.15
11/9/2023 19:15,0,0,0,353308.69,353335.88,27.2,19107.85,2517.53,0.47,12523.44,371129.34,371560.28,430.94,5.34,-0.61,5.37,0.99,348.1,186.95,7.12,60.01,6.19,-0.62,6.22,28.67,0.52,28.67,-15.96,-1.61,15.96,145753.56,148971.23,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.28,5550.65,872.52,152390.8,156680.23,60485.52,242.1,84.02,2197.47,2.44,2.9,0,-0.22,-0.38,0,2.45,2.92,0,1,0.99,1,483.56,280.92,279.81,279.76,280.94,0.15,9.9,11.33,0.13
11/9/2023 19:30,0,0,0,353309.78,353336.97,27.2,19107.85,2517.53,0.47,12523.54,371130.44,371561.38,430.94,4.5,-0.37,4.51,1,347.79,186.76,5.67,60.01,4.35,-0.38,4.37,28.67,0.52,28.67,-15.96,-1.61,15.96,145754.06,148971.81,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.31,5550.72,872.52,152391.28,156680.81,60485.52,242.1,84.02,2197.47,2.07,2.42,0,-0.12,-0.25,0,2.08,2.44,0,1,0.99,1,483.2,280.64,279.52,279.48,280.64,0.15,7.92,8.99,0.1
11/9/2023 19:45,0,0,0,353310.75,353337.94,27.2,19107.85,2517.53,0.47,12523.62,371131.38,371562.31,430.94,4.16,-0.34,4.17,1,347.79,186.74,5.27,60.02,4.47,-0.4,4.49,28.67,0.52,28.67,-15.96,-1.61,15.96,145754.5,148972.34,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.33,5550.77,872.52,152391.73,156681.33,60485.52,242.1,84.02,2197.47,1.94,2.22,0,-0.12,-0.23,0,1.94,2.23,0,1,0.99,1,483.27,280.52,279.57,279.53,280.53,0.15,7.45,8.27,0.1
11/9/2023 20:00,0,0,0,353311.66,353338.84,27.2,19107.85,2517.53,0.47,12523.7,371132.28,371563.22,430.94,3.2,-0.26,3.21,1,347.59,186.64,4.17,60.01,3.48,-0.3,3.49,28.67,0.52,28.67,-15.96,-1.61,15.96,145754.92,148972.83,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.36,5550.83,872.52,152392.16,156681.81,60485.52,242.1,84.02,2197.47,1.47,1.73,0,-0.08,-0.18,0,1.48,1.74,0,1,0.99,1,482.96,280.39,279.41,279.37,280.41,0.15,5.87,6.55,0.08
11/9/2023 20:15,0,0,0,353312.53,353339.72,27.2,19107.85,2517.53,0.47,12523.77,371133.19,371564.13,430.94,3.42,-0.29,3.43,1,347.53,186.56,4.42,60.01,3.4,-0.29,3.42,28.67,0.52,28.67,-15.96,-1.61,15.96,145755.33,148973.3,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.38,5550.88,872.52,152392.56,156682.3,60485.52,242.1,84.02,2197.47,1.58,1.84,0,-0.09,-0.2,0,1.58,1.85,0,1,0.99,1,483.02,280.03,279.52,279.48,280.05,0.15,6.23,6.95,0.08
11/9/2023 20:30,0,0,0,353313.25,353340.44,27.2,19107.85,2517.53,0.47,12523.84,371133.88,371564.81,430.94,2.53,-0.21,2.54,1,347.11,186.38,3.41,60.02,3.53,-0.3,3.54,28.67,0.52,28.67,-15.96,-1.61,15.96,145755.66,148973.67,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.4,5550.92,872.52,152392.89,156682.67,60485.52,242.1,84.02,2197.47,1.17,1.37,0,-0.06,-0.15,0,1.17,1.37,0,1,0.99,1,482.31,280.07,278.95,278.91,280.07,0.15,4.85,5.3,0.07
11/9/2023 20:45,0,0,0,353313.88,353341.06,27.2,19107.85,2517.53,0.47,12523.9,371134.53,371565.47,430.94,2.06,-0.17,2.07,1,346.88,186.31,2.9,60.01,2.66,-0.24,2.67,28.67,0.52,28.67,-15.96,-1.61,15.96,145755.94,148974.02,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.42,5550.96,872.52,152393.19,156683.03,60485.52,242.1,84.02,2197.47,0.95,1.11,0,-0.03,-0.14,0,0.96,1.11,0,1,0.99,1,481.85,279.59,279.2,279.16,279.62,0.15,4.19,4.46,0.06
11/9/2023 21:00,0,0,0,353314.34,353341.53,27.2,19107.85,2517.53,0.47,12523.94,371135,371565.94,430.94,1.69,-0.16,1.7,1,346.51,186.06,2.51,60.02,2.28,-0.21,2.29,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.17,148974.27,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.43,5550.99,872.52,152393.41,156683.28,60485.52,242.1,84.02,2197.47,0.78,0.9,0,-0.05,-0.12,0,0.78,0.91,0,1,0.99,1,481.45,279.35,278.73,278.69,279.35,0.15,3.66,3.8,0.06
11/9/2023 21:15,0,0,0,353314.69,353341.88,27.2,19107.85,2517.53,0.47,12523.98,371135.34,371566.28,430.94,0.82,-0.09,0.83,0.99,346.21,185.88,1.68,60.02,1.73,-0.17,1.73,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.33,148974.45,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.44,5551.02,872.52,152393.56,156683.47,60485.52,242.1,84.02,2197.47,0.37,0.46,0,-0.02,-0.07,0,0.37,0.46,0,1,0.99,1,481.1,278.94,278.59,278.56,278.95,0.15,2.54,2.47,0.04
11/9/2023 21:30,0,0,0,353314.91,353342.09,27.2,19107.85,2517.53,0.47,12524,371135.53,371566.47,430.94,0.97,-0.11,0.98,0.99,346.52,186.07,1.8,60.01,1.05,-0.11,1.05,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.42,148974.56,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.04,872.52,152393.66,156683.59,60485.52,242.1,84.02,2197.47,0.45,0.52,0,-0.03,-0.09,0,0.45,0.53,0,1,0.99,1,481.45,279.31,278.81,278.76,279.32,0.15,2.69,2.66,0.04
11/9/2023 21:45,0,0,0,353315.06,353342.25,27.2,19107.85,2517.53,0.47,12524.02,371135.72,371566.66,430.94,0.33,-0.04,0.33,0.99,346.35,185.94,1.34,59.89,0.9,-0.1,0.91,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.48,148974.66,58611.09,4.68,4.36,18.17,7429.76,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.05,872.52,152393.73,156683.67,60485.52,242.1,84.02,2197.47,0.15,0.18,0,0,-0.04,0,0.15,0.18,0,1,0.97,1,481.35,279.03,278.65,278.62,279.04,0.15,2.07,1.91,0.04
11/9/2023 22:00,0,0,0,353315.13,353342.31,27.2,19107.85,2517.53,0.47,12524.03,371135.81,371566.75,430.94,0.42,-0.05,0.42,0.99,346.9,186.23,1.37,60.02,0.41,-0.05,0.41,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.53,148974.69,58611.09,4.68,4.36,18.17,7429.77,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.07,872.52,152393.77,156683.72,60485.52,242.1,84.02,2197.47,0.19,0.23,0,0,-0.05,0,0.19,0.23,0,1,0.98,1,482.13,279.61,278.98,278.92,279.62,0.15,2.09,1.99,0.04
11/9/2023 22:15,0,0,0,353315.22,353342.41,27.2,19107.85,2517.53,0.47,12524.04,371135.91,371566.84,430.94,0.23,-0.01,0.23,1,346.52,186.03,1.3,59.87,0.37,-0.04,0.37,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.56,148974.77,58611.09,4.68,4.36,18.17,7429.77,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.08,872.52,152393.81,156683.77,60485.52,242.1,84.02,2197.47,0.1,0.13,0,0.01,-0.03,0,0.11,0.13,0,0.99,0.98,1,481.57,279.06,278.93,278.88,279.07,0.15,2.02,1.82,0.04
11/9/2023 22:30,0,0,0,353315.25,353342.44,27.2,19107.85,2517.53,0.47,12524.05,371135.94,371566.88,430.94,0.1,-0.02,0.11,0.98,345.92,185.73,1.27,60.01,0.28,-0.03,0.28,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.59,148974.78,58611.09,4.68,4.36,18.17,7429.77,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.08,872.52,152393.83,156683.78,60485.52,242.1,84.02,2197.47,0.05,0.06,0,0.01,-0.03,0,0.05,0.06,0,0.99,0.88,1,480.69,278.77,278.29,278.24,278.79,0.15,1.98,1.79,0.04
11/9/2023 22:45,0,0,0,353315.28,353342.47,27.2,19107.85,2517.53,0.47,12524.06,371135.97,371566.91,430.94,0.1,-0.02,0.1,0.98,346.21,185.82,1.28,60,0.11,-0.01,0.11,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.59,148974.8,58611.09,4.68,4.36,18.17,7429.77,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.09,872.52,152393.84,156683.8,60485.52,242.1,84.02,2197.47,0.04,0.06,0,0.02,-0.04,0,0.04,0.07,0,0.91,0.85,1,481.28,278.85,278.5,278.45,278.86,0.15,2,1.8,0.04
11/9/2023 23:00,0,0,0,353315.31,353342.5,27.2,19107.86,2517.53,0.47,12524.06,371135.97,371566.91,430.94,0.07,-0.02,0.07,0.95,345.95,185.71,1.26,59.95,0.1,-0.01,0.1,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.8,58611.09,4.68,4.36,18.17,7429.77,8926.58,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.84,156683.81,60485.52,242.1,84.02,2197.47,0.03,0.04,0,0.01,-0.03,0,0.03,0.05,0,0.92,0.73,1,480.78,278.77,278.21,278.17,278.77,0.15,1.97,1.77,0.04
11/9/2023 23:15,0,0,0,353315.31,353342.5,27.2,19107.88,2517.53,0.47,12524.07,371136,371566.94,430.94,0.01,0.24,0.24,0.05,346.23,185.85,0.3,60.01,0.06,-0.02,0.06,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.79,8926.6,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.86,156683.84,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.02,0.06,1,481.27,278.81,278.61,278.57,278.82,0.15,0.35,0.55,0
11/9/2023 23:30,0,0,0,353315.31,353342.5,27.2,19107.94,2517.53,0.47,12524.07,371136.06,371567,430.94,0.01,0.23,0.23,0.05,345.45,185.46,0.29,60.02,0.01,0.2,0.21,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.81,8926.64,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.88,156683.88,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.02,0.07,1,480.08,278.32,277.95,277.9,278.34,0.15,0.34,0.54,0
11/9/2023 23:45,0,0,0,353315.31,353342.5,27.2,19108,2517.53,0.47,12524.07,371136.13,371567.06,430.94,0.01,0.23,0.23,0.06,345.08,185.27,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.83,8926.67,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.91,156683.91,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,479.56,278.19,277.51,277.46,278.2,0.15,0.34,0.54,0
11/10/2023 0:00,0,0,0,353315.31,353342.5,27.2,19108.06,2517.53,0.47,12524.07,371136.19,371567.13,430.94,0.01,0.25,0.23,0.04,346.01,185.79,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.85,8926.71,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.92,156683.94,60485.52,242.1,84.02,2197.47,0,0.01,0,0.1,0.15,0,0.1,0.15,0,0.02,0.06,1,480.79,278.71,278.18,278.14,278.71,0.15,0.35,0.56,0.01
11/10/2023 0:15,0,0,0,353315.31,353342.5,27.2,19108.12,2517.53,0.47,12524.07,371136.25,371567.19,430.94,0.01,0.23,0.23,0.06,345.96,185.74,0.3,59.93,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.88,8926.74,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.95,156683.98,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,480.78,278.93,278.18,278.15,278.93,0.15,0.34,0.54,0.01
11/10/2023 0:30,0,0,0,353315.31,353342.5,27.2,19108.18,2517.53,0.47,12524.07,371136.28,371567.22,430.94,0.01,0.22,0.22,0.06,346.05,185.83,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.81,58611.09,4.68,4.36,18.17,7429.9,8926.78,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.97,156684.03,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,480.78,278.92,278.47,278.42,278.92,0.15,0.33,0.52,0.01
11/10/2023 0:45,0,0,0,353315.34,353342.53,27.2,19108.23,2517.53,0.47,12524.07,371136.34,371567.28,430.94,0.01,0.23,0.23,0.04,346.15,185.88,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7429.92,8926.82,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152393.98,156684.06,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.01,0.05,1,480.93,278.86,278.66,278.62,278.86,0.15,0.34,0.53,0
11/10/2023 1:00,0,0,0,353315.34,353342.53,27.2,19108.29,2517.53,0.47,12524.07,371136.41,371567.34,430.94,0.01,0.24,0.22,0.07,346.33,185.95,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7429.94,8926.85,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.02,156684.09,60485.52,242.1,84.02,2197.47,0,0.01,0,0.1,0.14,0,0.1,0.14,0,0.01,0.06,1,481.2,278.99,278.63,278.59,278.99,0.15,0.35,0.54,0
11/10/2023 1:15,0,0,0,353315.34,353342.53,27.2,19108.35,2517.53,0.47,12524.07,371136.47,371567.41,430.94,0.01,0.23,0.23,0.05,346.74,186.14,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7429.96,8926.89,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.05,156684.13,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,481.92,279.48,278.82,278.78,279.48,0.15,0.34,0.54,0
11/10/2023 1:30,0,0,0,353315.34,353342.53,27.2,19108.4,2517.53,0.47,12524.07,371136.53,371567.47,430.94,0.01,0.23,0.23,0.05,345.63,185.58,0.3,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7429.99,8926.92,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.08,156684.17,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,480.24,278.49,278.14,278.1,278.5,0.15,0.34,0.54,0.01
11/10/2023 1:45,0,0,0,353315.34,353342.53,27.2,19108.46,2517.53,0.47,12524.07,371136.59,371567.53,430.94,0.01,0.25,0.25,0.05,346.75,186.16,0.3,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7430.01,8926.96,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.09,156684.2,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.01,0.07,1,481.87,279.24,279.04,278.99,279.25,0.15,0.35,0.55,0
11/10/2023 2:00,0,0,0,353315.34,353342.53,27.2,19108.52,2517.53,0.47,12524.07,371136.63,371567.56,430.94,0.01,0.23,0.23,0.06,346.86,186.19,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.83,58611.09,4.68,4.36,18.17,7430.03,8926.99,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.11,156684.23,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,482,279.33,279.01,278.97,279.33,0.15,0.34,0.54,0
11/10/2023 2:15,0,0,0,353315.34,353342.53,27.2,19108.58,2517.53,0.47,12524.07,371136.69,371567.63,430.94,0.02,0.22,0.22,0.07,346.89,186.22,0.28,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.84,58611.09,4.68,4.36,18.17,7430.05,8927.03,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.14,156684.27,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.05,0.09,1,482.11,279.32,279.23,279.19,279.33,0.15,0.33,0.53,0
11/10/2023 2:30,0,0,0,353315.34,353342.53,27.2,19108.64,2517.53,0.47,12524.07,371136.75,371567.69,430.94,0.01,0.24,0.24,0.05,347.32,186.4,0.3,59.94,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.61,148974.84,58611.09,4.68,4.36,18.17,7430.08,8927.07,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.16,156684.31,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.03,0.07,1,482.89,279.7,279.39,279.34,279.71,0.15,0.35,0.55,0
11/10/2023 2:45,0,0,0,353315.34,353342.53,27.2,19108.7,2517.53,0.47,12524.07,371136.81,371567.75,430.94,0.01,0.24,0.24,0.06,347.09,186.31,0.3,59.95,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.84,58611.09,4.68,4.36,18.17,7430.1,8927.1,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.19,156684.34,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.15,0,0.04,0.07,1,482.45,279.67,279.15,279.11,279.67,0.15,0.35,0.55,0
11/10/2023 3:00,0,0,0,353315.34,353342.53,27.2,19108.75,2517.53,0.47,12524.07,371136.88,371567.81,430.94,0.01,0.24,0.22,0.08,347.41,186.48,0.29,60.1,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.84,58611.09,4.68,4.36,18.17,7430.12,8927.14,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.2,156684.38,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.15,0,0.09,0.15,0,0.04,0.07,1,482.96,279.79,279.52,279.46,279.8,0.15,0.35,0.55,0
11/10/2023 3:15,0,0,0,353315.38,353342.56,27.2,19108.81,2517.53,0.47,12524.07,371136.94,371567.88,430.94,0.02,0.24,0.24,0.08,342.38,183.74,0.29,60.01,0.01,0.23,0.24,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.84,58611.09,4.68,4.36,18.17,7430.14,8927.17,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.22,156684.41,60485.52,242.1,84.02,2197.47,0.01,0.01,0,0.09,0.15,0,0.09,0.15,0,0.07,0.08,1,476.06,275.67,275.43,275.38,275.68,0.15,0.34,0.55,0
11/10/2023 3:30,0,0,0,353315.38,353342.56,27.2,19108.87,2517.53,0.47,12524.07,371136.97,371567.91,430.94,0.01,0.22,0.23,0.06,342.16,183.69,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.84,58611.09,4.68,4.36,18.17,7430.16,8927.21,2751.5,240.12,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.25,156684.45,60485.52,242.1,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1,475.54,275.65,275.29,275.26,275.66,0.15,0.33,0.52,0
11/10/2023 3:45,0,0,0,353315.38,353342.56,27.2,19108.92,2517.53,0.47,12524.07,371137.06,371568,430.94,0.01,0.22,0.22,0.06,342.32,183.8,0.28,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.86,58611.09,4.68,4.36,18.17,7430.18,8927.24,2751.5,240.13,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.27,156684.48,60485.52,242.11,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.05,0.08,1,475.49,275.7,275.27,275.23,275.71,0.15,0.33,0.53,0
11/10/2023 4:00,0,0,0,353315.38,353342.56,27.2,19108.98,2517.53,0.47,12524.07,371137.13,371568.06,430.94,0.01,0.23,0.23,0.06,342.55,183.91,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145756.63,148974.86,58611.09,4.68,4.36,18.17,7430.2,8927.28,2751.5,240.13,81.62,2195.79,0.02,0.44,0.01,6100.45,5551.1,872.52,152394.28,156684.52,60485.52,242.11,84.02,2197.47,0,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1,475.97,276,275.55,275.52,276.01,0.15,0.34,0.53,0
